V18,V287,0.011222898
V167,D1,0.011222369
D6,V266,0.011217058
V177,V28,0.011212192
V232,V191,0.011211335
addr2,V66,0.011210603
V248,V116,0.011210216
V332,V187,0.011205579
V227,V82,0.011205464
V98,card1,0.011204647
V100,V44,0.011203404
V271,V143,0.0112026
V114,V66,0.011200361
V85,V185,0.011194192
V252,V325,0.011192914
D13,V196,0.011192119
V225,V147,0.011192065
V109,V256,0.011188216
V295,V170,0.011187913
V174,V187,0.011186558
V114,V182,0.011186026
V190,V72,0.011183932
C5,V308,0.011182934
C3,V242,0.011182047
V214,TransactionDT,0.011181435
V25,V226,0.011178158
V61,V12,0.011177761
D3,V63,0.011176841
V80,V254,0.011174814
V191,V269,0.011173588
V271,V203,0.01117226
V19,V249,0.011172055
V169,V21,0.01117129
V300,V231,0.01117049
V137,V3,0.011170134
V189,V269,0.011169322
V55,V253,0.011167723
V85,V275,0.011166603
C13,V242,0.01116647
V92,V161,0.01116343
V191,V104,0.011160702
V185,C1,0.011159441
V192,isFraud,0.011157574
V94,V289,0.011157496
D1,V213,0.011155738
V62,V23,0.011153756
C13,V128,0.011149357
V258,V310,0.01114928
V289,V254,0.011148733
V20,V247,0.011148505
V33,D5,0.011146809
V75,V9,0.011146037
C11,D15,0.011145809
V94,V306,0.011144404
addr1,V300,0.011144101
V19,V111,0.011143002
V265,V85,0.011140314
V195,V324,0.011140251
C8,V256,0.011137849
V88,V287,0.011136255
V196,V164,0.011136173
V187,V68,0.01113382
V76,V101,0.011131188
V306,V45,0.011130671
V201,V286,0.011128813
V263,V56,0.011128607
V206,V299,0.011127786
addr1,V36,0.011123865
V128,V146,0.011123714
V23,V284,0.01112367
V130,V12,0.011122783
V215,V281,0.011120518
V46,V205,0.011120074
V246,V303,0.01111824
V104,D13,0.011116788
V158,V172,0.011115486
C6,V245,0.011115116
V88,V210,0.011114695
C1,V82,0.011114251
V229,V98,0.01111311
V134,V186,0.011112069
V191,V282,0.011110985
V290,V190,0.011110262
V121,V175,0.011107881
card1,V314,0.01110606
V224,addr2,0.011105661
V169,V60,0.011102682
V116,V263,0.011101833
V166,V172,0.011100416
C5,V295,0.011098976
V85,V264,0.011098853
V19,V45,0.011096595
V272,V202,0.011096477
V294,V220,0.011096439
V236,V286,0.011095472
V186,V317,0.011093409
V204,V311,0.011093289
V127,V197,0.011090861
V260,V198,0.011090642
V140,V182,0.011089952
V118,V139,0.011087991
D3,V30,0.011087616
V43,V194,0.011085749
V24,V160,0.011084675
V286,D6,0.011084568
V196,V322,0.011083547
V263,V24,0.011081239
V301,V119,0.011081055
card5,TransactionAmt,0.011080383
V36,V117,0.011077324
V80,V88,0.011075946
V215,V253,0.011074671
V79,V88,0.011073984
V156,V72,0.011073584
V225,V109,0.011072928
V218,V32,0.011072805
V123,V319,0.011072099
V322,V195,0.011071063
V37,V134,0.011070653
V284,V243,0.011069185
V110,V5,0.011068989
C7,V56,0.011066674
V166,V190,0.011066469
V201,V129,0.011063268
V60,V110,0.011062544
D14,V252,0.011062422
V10,V46,0.011060004
V322,V186,0.011058558
V47,V320,0.011056878
V183,V32,0.01105595
V129,V46,0.011054277
C3,V185,0.011051696
V77,V311,0.011042329
V12,V301,0.011042321
V16,V247,0.011038474
V303,V129,0.011036786
V89,V247,0.011035691
V37,V106,0.011035283
V186,V102,0.011034757
V190,V304,0.011033568
V315,addr2,0.011033547
D13,card1,0.011033523
C10,V314,0.01102975
V116,V57,0.011028227
V224,V66,0.011026228
V230,V133,0.011026158
V164,C2,0.011025116
V258,V334,0.011024676
V101,C9,0.011024097
V59,V168,0.011021431
V191,V322,0.011021163
V118,V148,0.011021092
V287,C8,0.011021006
V88,V285,0.011020372
V6,V12,0.011017852
C1,V220,0.011017502
V99,V88,0.011017017
V126,V78,0.011016813
V23,V216,0.011016793
V321,V205,0.011016318
V135,V245,0.011015199
V114,V274,0.011013799
V289,C12,0.011013301
V316,C9,0.011012653
V118,V259,0.01101053
V307,V67,0.011009663
V95,C9,0.011008885
V238,V60,0.011008425
C3,V201,0.011007983
V199,V284,0.011007324
dist2,V71,0.011005931
V289,C7,0.011005886
V114,V180,0.011001865
V151,V239,0.01100089
V182,V80,0.010999377
V196,V81,0.010998623
V331,V300,0.01099762
V106,V87,0.010997062
V267,V194,0.010997035
V330,V195,0.010996386
V281,V166,0.010994578
V72,V118,0.010994305
V52,V41,0.010992852
V31,V273,0.010989977
V18,V224,0.010986632
V20,V75,0.010986596
V283,C12,0.010986477
V273,isFraud,0.01098591
V28,V79,0.01098494
V295,V195,0.01098473
V2,C9,0.010981662
V185,V118,0.010981621
V158,V216,0.010979664
V326,V311,0.01097889
V301,V205,0.010977064
V41,V94,0.010974217
V112,V61,0.010973579
V157,V227,0.010972529
V56,V214,0.010971819
V117,V48,0.010969602
V121,V48,0.010969585
V205,D12,0.010967442
D3,V39,0.010966784
V65,V222,0.010966664
V242,V297,0.010964552
V180,V26,0.010963434
V137,V39,0.01096293
V254,V89,0.010962549
V179,D13,0.0109618
V308,V169,0.010961687
D4,V335,0.010960928
V326,V138,0.01096039
V117,V44,0.010959738
V270,V14,0.010959686
V330,V115,0.010959219
V206,V114,0.010959027
V105,V201,0.010957331
V34,V247,0.010956225
V5,V105,0.010955392
V111,D3,0.010952468
V314,V201,0.01095242
D9,V179,0.010951586
V237,V21,0.010951564
V208,C8,0.010950385
V136,V169,0.010950115
C5,V45,0.010949029
V152,V201,0.010945119
V239,V303,0.010944792
V56,V274,0.010939763
V4,V122,0.010938338
V302,D13,0.010938147
V334,V55,0.0109373
V314,V243,0.010937286
V110,V20,0.010937201
V85,V88,0.01093637
V144,V208,0.010936214
V296,V244,0.010935348
V56,V136,0.010933338
V56,V275,0.0109329
V155,V72,0.010932358
V311,V330,0.010931516
V103,V39,0.010931063
V71,V156,0.010930535
V297,V52,0.010930478
V170,V209,0.010930462
V67,V122,0.010930287
V111,V310,0.010928434
V56,C4,0.010927724
C1,V143,0.010927603
V14,V243,0.010926436
V281,V213,0.010926175
V297,V48,0.010925748
V123,C5,0.01092392
V25,V177,0.01092379
V191,V337,0.010922402
V173,V189,0.01092052
V2,V119,0.010919972
V326,addr2,0.010919785
V313,V199,0.010919769
V215,V25,0.010919554
V170,V177,0.010919152
V109,V155,0.010918243
V22,TransactionDT,0.01091482
V164,V190,0.010914112
V176,V131,0.010908742
V14,V238,0.010908441
V193,V104,0.010907809
V227,V156,0.010907334
V209,V65,0.010907084
V199,V41,0.010906638
V325,V146,0.010906012
V164,V186,0.010905864
V237,V28,0.010903558
V31,V287,0.010902634
V166,V26,0.010902039
V307,V184,0.010900318
C13,V24,0.010898326
V196,V281,0.010896279
V97,V283,0.010895398
V31,V288,0.010895317
V105,V92,0.010894454
V138,V333,0.010894443
V201,card5,0.010893472
V272,V151,0.010892927
V22,TransactionID,0.010891641
V10,V107,0.010885456
V107,V304,0.010884905
V111,V261,0.010884391
V24,V175,0.010884133
V267,D8,0.010883278
V122,V8,0.010883086
D9,V32,0.01088289
V30,V7,0.010882435
V141,V122,0.010881751
V201,V294,0.01088153
V115,addr2,0.01087921
D8,V320,0.010878991
V180,V220,0.010877716
V311,V2,0.010877569
C11,V12,0.010876356
V137,C9,0.010875599
V203,V286,0.010874508
V96,V55,0.010873214
V144,V254,0.010872061
V89,V219,0.010871697
V258,dist2,0.010871405
V271,V324,0.010867288
V168,V238,0.010866742
V253,D4,0.010866596
V114,V301,0.010865877
V14,V272,0.010859087
V297,V195,0.010858072
V86,V129,0.010857936
V41,V42,0.010855434
V114,C13,0.010854355
C11,V82,0.010853764
V143,V253,0.01085345
V316,dist1,0.010853199
V166,V59,0.010848794
card3,V124,0.010845968
V156,V78,0.010845623
C2,D1,0.010845208
V110,V256,0.010843443
V289,V253,0.010843412
V187,card1,0.010842811
V224,V196,0.01084246
V85,V135,0.010841257
V284,addr1,0.01084051
V278,V31,0.010840494
V186,V133,0.01083782
card1,V80,0.010837796
V169,V212,0.010837579
C3,V181,0.010835767
V99,V187,0.010835169
V270,V165,0.01083484
V130,V176,0.01083207
V254,V284,0.010831187
V301,V326,0.010830467
C13,V228,0.010829696
V255,V109,0.010828909
V59,V203,0.010828327
V62,V113,0.010826606
D2,V114,0.010825604
V322,V283,0.010823224
V203,C7,0.010822675
V286,V4,0.010821535
V196,V222,0.01082063
V336,V121,0.01082046
V242,V106,0.010820259
V82,V291,0.0108199
V263,V311,0.010819153
C6,V5,0.010819114
card3,dist1,0.010818461
V247,D12,0.010817914
V113,D10,0.010816995
V320,V5,0.010816834
V8,C14,0.01081574
V72,V143,0.010814989
V210,V249,0.010813484
V190,V175,0.010813345
V31,V233,0.010812551
V58,V125,0.010811847
V247,V33,0.010811384
V246,V105,0.01081073
V99,V230,0.010809922
V306,V138,0.010809698
V219,V66,0.010808156
V217,V66,0.01080656
V129,V37,0.010805229
V307,D9,0.010803651
V15,V280,0.01080276
V113,addr2,0.01080121
V124,V195,0.010797808
V144,V122,0.010796728
V27,V211,0.010795121
V198,V302,0.010794304
V84,V278,0.010793892
V323,V169,0.010792267
V137,V81,0.010791067
V332,V173,0.010790435
V168,V189,0.010790278
V153,V72,0.010789671
V115,V226,0.010786435
V258,D1,0.010785034
V142,V331,0.010783059
TransactionAmt,V44,0.01078286
V156,V261,0.010782765
V82,V135,0.010782603
V206,V116,0.010780546
V169,V165,0.010778664
V16,V280,0.01077706
V243,V129,0.010776694
V270,V116,0.0107752
V80,V136,0.010774381
V169,V255,0.010773111
V163,V135,0.010773085
V278,V201,0.010772449
V106,D15,0.010772225
V292,D12,0.010772076
V180,V71,0.010770892
V196,V119,0.010769826
C9,V132,0.010768796
V41,V289,0.010767295
V104,V222,0.010766557
V59,V204,0.010766453
V80,V173,0.010766256
V115,V35,0.010766121
V73,C3,0.010764383
V197,V88,0.010764089
V89,V207,0.010763378
V207,V253,0.010763052
V85,V26,0.010762296
V109,V75,0.010760515
V237,V227,0.010760236
V303,dist2,0.010758281
V134,C13,0.010758096
V203,C12,0.010756881
C3,V74,0.010756808
V74,V89,0.01075506
V286,V180,0.010754567
V31,V237,0.010753613
V73,V89,0.010751277
V66,V208,0.010751038
V111,TransactionAmt,0.010750341
V315,V186,0.01075003
V125,C6,0.010749349
V206,V68,0.010749297
V303,V189,0.010749297
V268,C13,0.010748812
V235,V66,0.010748546
V326,V45,0.010747148
C10,V83,0.010745878
V248,V167,0.010745864
Unnamed: 0,C3,0.010745861
C3,TransactionID,0.010745861
V173,V184,0.010744339
V261,V108,0.010743408
V99,isFraud,0.010740336
V59,V179,0.01074016
V111,V25,0.010737551
V192,D14,0.010737234
V126,V230,0.010736765
TransactionID,V259,0.010735971
V208,D8,0.010734216
C11,V38,0.01073368
V336,addr2,0.010733294
D13,V279,0.010731478
V144,V146,0.010731032
V206,V217,0.010727951
C14,V198,0.010726223
V201,V88,0.010725155
C2,V314,0.010724134
V31,V258,0.010723395
V208,Unnamed: 0,0.010722686
TransactionID,V208,0.010722686
D5,V49,0.010720682
V174,V191,0.010718724
V144,V174,0.010718453
D4,V294,0.010717621
V282,V247,0.010717039
D12,V237,0.010716208
V240,D7,0.010716009
card5,V65,0.010715258
V303,V23,0.010714716
V308,C13,0.01071295
V172,D4,0.010712935
V253,V203,0.010711382
V60,V172,0.010710266
V332,V161,0.010710085
V339,V93,0.010709881
V112,C5,0.010709227
V192,V19,0.010708746
V47,V61,0.010706432
V140,D9,0.010706056
D5,V120,0.010705923
V15,V247,0.010705812
V72,V235,0.010705196
D12,V178,0.01070433
V122,V175,0.010703051
V275,V31,0.010701453
V206,V324,0.01070065
V122,V66,0.010700626
TransactionAmt,V292,0.010699331
V125,V56,0.010698069
V281,V307,0.010695466
V226,V116,0.01069449
V155,V286,0.010692888
V192,V286,0.010692647
V201,V166,0.010692532
V220,V307,0.010691684
V276,V284,0.010691557
C3,V206,0.010689879
V322,C3,0.010689845
V59,V178,0.010688921
C10,V198,0.010688914
V217,C13,0.010687235
V138,V56,0.010686799
V198,V104,0.010685061
V320,V162,0.01068469
V336,V252,0.010684198
V318,V281,0.010683447
V117,V104,0.010679839
V114,V226,0.010678242
V106,V246,0.010678158
V298,isFraud,0.01067684
V286,V322,0.010674131
V43,V157,0.010673629
V304,D5,0.010671462
V234,V68,0.010669257
V275,addr2,0.010669073
V108,V300,0.010668328
V111,V285,0.010666867
V66,V261,0.010665649
D5,V207,0.010663131
V88,V81,0.010662465
V274,V23,0.010661882
V162,V166,0.010661866
V36,V108,0.010661851
C5,V280,0.010660596
V243,V215,0.010659684
V219,V32,0.010659569
D11,addr1,0.010659037
V66,addr1,0.010657845
V36,V279,0.01065782
V230,V103,0.010657283
V292,C2,0.010656507
D6,V112,0.010656176
V243,V55,0.010654963
dist2,V45,0.01065373
V120,V26,0.010653392
V68,V190,0.010653075
V246,V311,0.010650375
V276,V31,0.010650294
V71,V168,0.010649761
D7,V26,0.010649694
card1,V266,0.010646793
V72,V149,0.010645463
V276,V302,0.010644939
V198,V55,0.010644285
V236,V256,0.010641522
V32,dist2,0.010641428
V24,C2,0.010641297
C3,V235,0.010640352
V322,V187,0.010640068
V135,V108,0.010636065
V307,V200,0.01063366
V231,V28,0.010632453
V128,V184,0.010630808
V72,V210,0.010630524
V274,V31,0.010628967
V267,V239,0.010628893
V297,D4,0.010628031
V275,C4,0.010627829
V121,TransactionAmt,0.010627225
V193,V89,0.010617445
V65,V234,0.010615919
V338,C8,0.010615672
dist2,V104,0.010614656
V59,C13,0.010614026
V288,V260,0.010610955
C8,V262,0.010610658
C13,V103,0.010610084
V191,V66,0.010609861
V333,V187,0.010609399
V298,V244,0.01060931
V280,V170,0.010608363
C5,V318,0.010607651
V338,V93,0.010605886
D13,V316,0.010605482
V326,C3,0.010604291
dist2,V178,0.010604274
V176,addr2,0.010604048
V227,V233,0.010603766
V81,V165,0.010602905
V56,V106,0.010600913
V148,V122,0.010599674
V190,V64,0.010597925
V283,V243,0.010597288
V92,V274,0.010596934
V284,V257,0.010596554
V272,V124,0.01059441
V259,V241,0.010593028
V75,V121,0.010592937
V68,D2,0.01059239
V222,dist2,0.010590272
V286,V333,0.010589748
V334,V86,0.010585082
V65,V199,0.010581298
V68,V249,0.010579159
V233,V89,0.010577002
C13,V309,0.010575197
V208,addr1,0.010572275
V285,V162,0.010572135
C14,V125,0.010571478
V152,card1,0.010570565
V149,V122,0.010569252
V173,V177,0.010568485
V297,V7,0.010568446
V100,V230,0.010566972
V296,V242,0.010563843
D1,V277,0.010562447
V24,V277,0.010561523
V148,V262,0.010561324
V37,V117,0.010560822
D3,V79,0.010559752
V300,C1,0.010559475
V183,V65,0.010558561
V291,V201,0.010555064
V236,V85,0.010551992
V247,addr2,0.010550096
D2,V1,0.010549607
V120,V66,0.010549339
V161,V233,0.010548247
C7,V312,0.010547525
V272,V152,0.010547274
card3,V245,0.010543316
V128,V76,0.010542531
V221,addr2,0.010542525
V334,V189,0.010541219
V85,V273,0.010539192
V225,V111,0.010538968
V24,C9,0.010537175
V93,V128,0.010535557
V112,V140,0.010535203
V162,V105,0.010534311
V195,V43,0.010534282
V151,V21,0.010534268
V170,V319,0.010534171
C2,V23,0.01053348
V261,V311,0.010533148
V105,V121,0.010532622
V108,V265,0.010532012
V63,V161,0.01053068
V244,C1,0.010530468
V252,V281,0.010529285
D14,V191,0.010528056
V319,V195,0.010525243
V58,V271,0.010521753
addr1,V209,0.010518798
V218,V28,0.010518315
V317,V194,0.010517773
V182,V169,0.010517012
V2,V20,0.010515962
V331,C3,0.010515147
addr2,V262,0.010513809
V102,V6,0.010513427
D6,V114,0.010512302
V166,V196,0.010511709
V220,V132,0.0105116
V92,V118,0.010511438
V110,V261,0.010509951
V123,V149,0.010507756
V193,V60,0.010506851
V24,V207,0.010505806
V188,addr1,0.010504803
V255,V110,0.010504246
V170,addr2,0.010503474
V23,V118,0.010501682
V72,V148,0.010499672
D1,V177,0.010498485
card2,V150,0.010497874
addr2,V190,0.010497521
V24,V275,0.010496648
V67,V115,0.010496557
C5,V306,0.010496012
V311,V256,0.010493638
V118,V91,0.010492304
V230,V102,0.010492179
V106,V244,0.010486406
V66,D4,0.010485861
V284,V300,0.010484578
V59,V213,0.010484432
V196,V267,0.010483836
V55,V187,0.010482829
V137,C5,0.010482264
V105,V56,0.010482078
V46,V148,0.010477307
V226,V311,0.010477113
D13,V132,0.010474347
V212,V59,0.010472532
V326,V247,0.010472019
V144,V147,0.010470585
V95,D13,0.010469591
V222,V321,0.010468794
addr1,C3,0.010462648
V115,V169,0.010461555
V304,V25,0.010461253
V87,V206,0.010460039
V198,V51,0.010456586
V285,V45,0.010456172
V18,V150,0.010455078
V103,V162,0.010454975
V145,V182,0.01045278
V81,V202,0.010449968
V107,D10,0.010448273
V97,C9,0.010447616
V198,C6,0.010447193
V81,V135,0.010444231
V225,C13,0.010443406
V165,V120,0.010443345
V259,V181,0.010443217
C2,V228,0.010441919
D9,V23,0.010437784
V204,V81,0.010437508
V315,V319,0.010437009
V20,C5,0.010435367
V320,C5,0.010432584
addr2,V263,0.010431354
V32,V263,0.01043055
V238,D4,0.010425094
V19,V116,0.010424056
V96,dist1,0.010420784
V43,D13,0.010418192
V56,V295,0.010416465
D9,V297,0.010415771
V319,V82,0.010415741
V309,V59,0.010415477
V337,V82,0.010414633
C6,V189,0.010413835
V181,V93,0.010413774
V45,V268,0.010413413
card1,card2,0.010411786
V123,V191,0.010410449
V220,V318,0.010410076
V198,V88,0.010409115
D14,V301,0.010408731
D15,V309,0.010407813
V186,V278,0.010407728
V238,V224,0.010407204
V147,V207,0.010405624
V238,V51,0.010405221
C9,V318,0.010404175
V192,V312,0.010403751
D9,V127,0.010403012
V302,V195,0.010402613
V23,C10,0.010401952
V193,V312,0.010400839
V215,D4,0.010398929
V59,V144,0.010397064
V244,V42,0.010396221
V286,V188,0.010396207
V256,V56,0.010395726
V208,TransactionDT,0.010395171
V31,V231,0.010395063
V179,V23,0.010394559
D13,V268,0.010394542
V124,V194,0.010394426
V240,V259,0.010394339
V211,D1,0.010393764
V276,V154,0.010393626
card1,V201,0.010393355
V257,V135,0.010393298
V224,V201,0.010392697
V107,V12,0.010392441
V45,V207,0.010391408
V200,V288,0.010391166
V311,V229,0.010386487
V14,V224,0.01038359
V254,V174,0.010383551
D4,V317,0.01038302
V299,V4,0.010381302
V33,V280,0.01038059
V6,V29,0.01037799
D1,V266,0.010375291
V278,V282,0.0103738
V106,V4,0.010373275
V259,TransactionDT,0.010372947
V160,D8,0.010371854
V231,V55,0.010371462
V258,V214,0.010369741
V259,V142,0.010368937
V309,D10,0.010367238
V47,V319,0.010363441
V227,V263,0.010362341
V230,V128,0.01036112
V143,V163,0.010358491
V41,V255,0.010357996
isFraud,V224,0.010357259
V65,V260,0.010356422
V169,V248,0.010356057
C8,V314,0.010355565
V109,V83,0.010354432
V239,addr2,0.010353925
C13,V231,0.010352239
C3,V57,0.010351673
V2,C1,0.010351401
V106,V193,0.010351262
V272,V324,0.010351117
V167,V300,0.010347788
C2,V91,0.010347727
V128,V300,0.010345872
V18,V331,0.010342062
V247,V50,0.010341282
V242,V105,0.010340905
dist2,V226,0.01034081
V213,V81,0.010340486
V31,V277,0.010339925
V37,V215,0.010339904
V132,V283,0.010339535
V258,V85,0.01033748
V57,V89,0.010336792
D10,V54,0.010336646
V5,V23,0.010336331
V174,V59,0.010334242
V142,V329,0.010331364
V23,V248,0.01033089
V120,V188,0.010329312
V115,V48,0.010328147
V31,V232,0.010325551
V42,V134,0.01032492
V201,V317,0.010322116
V143,V116,0.010321315
card5,V194,0.010317037
V43,V41,0.010316248
V176,V136,0.010314997
V169,V324,0.010313726
V259,card1,0.010313636
V253,dist2,0.010313619
V67,V213,0.010310947
V26,V182,0.010310528
V118,V57,0.010309131
V9,V51,0.010307969
V97,V8,0.010307173
V141,V252,0.010306433
V235,V145,0.010306227
C4,V174,0.010305785
V65,V201,0.010305566
V288,C12,0.010305506
V142,V190,0.010305336
V212,dist2,0.0103028
V121,V6,0.010302794
V201,V280,0.010300956
V186,V279,0.01030004
V206,V337,0.010299679
V108,V288,0.010297814
V110,V59,0.01029614
V95,V230,0.010295986
V268,C11,0.010295372
V109,V19,0.010295307
V83,V166,0.010294535
V317,C5,0.010294463
V168,V239,0.010294403
V208,dist2,0.010293617
V82,card1,0.010291016
V19,C2,0.010290088
V186,V89,0.010289644
V191,V301,0.010289036
V261,V112,0.010288947
C13,V318,0.010285242
V95,V94,0.010284043
V323,V206,0.010282399
V247,V231,0.01027961
V301,V26,0.010279424
V4,V137,0.010277571
V37,V296,0.010277474
V265,V110,0.010277095
V201,V308,0.010275739
V53,V112,0.010273291
V108,V249,0.010269865
V270,V83,0.010269019
V293,D13,0.01026756
V233,V301,0.010263966
V308,C9,0.010263134
D13,V101,0.010262649
addr2,V335,0.010261759
V297,V221,0.010260624
V331,C6,0.010258482
V43,V118,0.01025802
C2,V290,0.010256306
V142,V104,0.010255291
addr2,V252,0.010254523
V318,D1,0.010253718
V129,V113,0.010252136
V89,V235,0.010251901
V281,V185,0.010251153
V14,V255,0.010250474
V164,C4,0.010249852
V242,V298,0.010249383
V141,V180,0.010249374
V295,V86,0.010249355
V186,V95,0.010248179
V117,addr2,0.010248097
V169,V251,0.010247474
V98,C14,0.010247054
V169,V316,0.010246921
card5,V129,0.010246358
V88,V187,0.010244769
C13,V294,0.010243554
V195,V266,0.010243319
V286,V185,0.010241385
V313,V276,0.010240684
D9,dist2,0.010239348
V27,V181,0.010238638
V65,V187,0.010238483
V281,V191,0.010235036
V300,V207,0.010234944
V129,V78,0.010234323
V190,V251,0.010232204
card1,V38,0.010229946
C10,V256,0.010228176
V125,V25,0.010227248
V300,V174,0.01022406
V120,V60,0.010223217
V170,C10,0.010222133
V120,V64,0.010219668
V128,C5,0.010218287
V89,V268,0.010217237
V35,V311,0.01021664
V202,V271,0.01021524
C13,V235,0.010214881
V286,V123,0.010214604
V38,addr1,0.010210473
V67,dist1,0.010208848
V247,D1,0.01020767
V61,V244,0.010205927
V321,V221,0.010205545
V112,V4,0.010204808
V100,V18,0.010204102
V114,V265,0.010203706
C3,V180,0.010202261
card2,V4,0.010202046
V49,V9,0.010200592
V273,V254,0.010198323
V106,V191,0.01019713
V112,V289,0.010193822
isFraud,V320,0.010193681
V329,V141,0.010192633
V164,V249,0.01018991
V190,card1,0.010187049
V170,V316,0.010187
V204,C7,0.010186382
V252,V59,0.010184444
V284,V186,0.010183829
V124,V10,0.010183076
V116,V144,0.0101827
V126,C5,0.010180701
V71,D6,0.010180546
V323,C2,0.010179399
card3,V89,0.010179287
V54,V311,0.010177421
V324,C2,0.010174692
V15,V227,0.010172356
V88,V235,0.010171979
C7,V100,0.010170097
V46,D4,0.010170027
D2,V184,0.010167669
V282,V296,0.010167052
V42,V109,0.010165208
V255,V311,0.010164319
V147,addr1,0.010164124
V221,card2,0.010163594
C13,V83,0.010163237
V225,V43,0.010162564
V19,V119,0.0101625
V112,V9,0.010162031
C14,V262,0.010161675
V44,V215,0.01016132
V277,V84,0.010161306
V302,dist2,0.010161297
V109,V43,0.010160402
V72,V202,0.010160061
V296,V115,0.010159707
V206,V73,0.010159082
V278,V24,0.010155548
V196,V250,0.010153925
V233,V163,0.010153494
V176,V323,0.010153225
V138,V211,0.010152034
TransactionID,V227,0.010150373
V185,addr1,0.010150071
V255,V56,0.010149235
V59,V215,0.010148751
V295,V176,0.010146991
V38,V314,0.010145454
V162,V102,0.010144358
V167,V59,0.010143452
V195,V128,0.010142666
V300,V233,0.010142396
V51,V288,0.010142351
V183,C3,0.010140223
C3,V199,0.01013694
V130,V270,0.010136082
V290,C13,0.010135422
V253,V121,0.01013522
V117,V49,0.010135157
V226,V255,0.010134392
V38,V312,0.010134121
V252,V32,0.010133745
C8,V19,0.010130633
V221,card1,0.010130432
V139,V214,0.010129899
V252,V20,0.010128301
V103,V271,0.010127904
D9,V56,0.010127374
V155,V223,0.010126565
V293,V186,0.010124371
V119,V44,0.010123248
V109,D9,0.010122863
V121,V8,0.010121501
V37,V110,0.010121224
V231,V89,0.010121111
V26,V81,0.010117356
V315,C2,0.010116349
V162,V295,0.010115167
V24,V279,0.010113832
V173,V45,0.010113634
V13,V23,0.010112025
C13,V106,0.010110902
V20,V114,0.010110051
V299,V47,0.01010956
V23,V12,0.010107767
V170,V135,0.01010688
V88,V100,0.010106296
V172,V221,0.010106035
V297,V42,0.010104955
C12,V204,0.010102506
V175,D9,0.010101908
V288,C7,0.010101754
TransactionAmt,TransactionID,0.010101349
TransactionAmt,Unnamed: 0,0.010101349
V281,V114,0.01010031
V278,V116,0.010098571
addr1,V260,0.010097847
V196,V251,0.010097613
addr2,V218,0.01009659
V195,V51,0.010092825
V129,C13,0.010092818
card1,V27,0.010092399
V316,V40,0.010091525
V51,V197,0.010090926
V108,V35,0.010088792
V316,V205,0.010087124
V120,V303,0.010086322
D1,V234,0.010086234
V186,card5,0.010085218
V220,V126,0.010083517
V282,V143,0.010083284
V229,V123,0.010081202
V336,V301,0.010079998
V282,V332,0.010079607
V103,C5,0.010078629
V84,V307,0.01007665
V110,V135,0.010076231
V33,V239,0.010076138
V100,V8,0.010076117
V8,V49,0.010075645
V17,V232,0.010074944
V117,V245,0.010074308
V188,V296,0.010073282
V270,V324,0.010072085
V297,V189,0.010071514
addr2,V273,0.010071246
V162,V294,0.010068447
V272,V323,0.010066373
C6,V301,0.010066189
D9,V106,0.010064281
C11,V327,0.010062712
V247,V208,0.010062104
V110,V57,0.010060314
V249,V20,0.010058989
D13,V211,0.01005801
V285,V2,0.010057353
V269,V245,0.010056326
V32,V200,0.010056215
V258,V84,0.01005579
V42,V247,0.010054921
V256,V43,0.010054464
V116,V277,0.010054441
C12,V8,0.010054333
V312,C12,0.01005433
V303,V145,0.01005383
V248,V168,0.010053647
C9,V102,0.010052517
V85,V182,0.01005205
V130,V114,0.010051794
V315,V86,0.010050097
V71,V287,0.010049884
V88,V200,0.010049863
V249,V110,0.010047917
V143,V272,0.010047661
C13,V295,0.010047647
V186,V101,0.010047542
V21,D7,0.01004496
V291,TransactionAmt,0.010044812
V94,D3,0.010042953
V2,C11,0.010042549
V32,V181,0.010042252
V203,V239,0.010040403
V9,V23,0.010037014
V49,V313,0.010036754
V50,V107,0.010036647
V102,V282,0.010036584
V332,V163,0.010034136
V287,V89,0.010033671
TransactionDT,C3,0.010033495
V56,V127,0.010032229
V212,V67,0.010030802
D10,V6,0.010029414
V315,V257,0.010028925
V323,V271,0.010028628
V87,V224,0.010027579
V176,V143,0.010027383
TransactionAmt,V3,0.010026213
V89,C9,0.010025677
V293,V24,0.010025478
V10,V1,0.010024464
V135,V162,0.010024283
V142,V256,0.010023917
V13,V65,0.01002379
V199,V267,0.010022554
V294,V229,0.010021692
V193,V45,0.010021561
V67,V204,0.0100187
V299,V195,0.010018393
V335,V252,0.010018225
V86,V224,0.010017649
V249,D9,0.010016199
V266,V116,0.01001551
dist2,V185,0.010014352
V109,V61,0.010012836
addr1,V67,0.010012685
V303,V196,0.010012068
V126,V186,0.010011739
V37,V102,0.010011212
D8,V152,0.010009511
V144,V108,0.01000924
V17,V201,0.010008628
V336,V244,0.010006666
C7,V239,0.010006267
V17,V200,0.010005889
V120,V189,0.010005174
V190,V282,0.010004373
V290,V269,0.010002316
V49,V121,0.009998378
V83,V306,0.009997613
V201,V64,0.009993512
V236,V89,0.009980873
V200,V289,0.009980485
V41,V39,0.009980235
V161,V232,0.009979559
C9,V320,0.009979403
V337,V244,0.009976063
V146,V108,0.009975984
V261,V161,0.009975555
TransactionAmt,TransactionDT,0.009975445
TransactionID,V90,0.009973199
V90,Unnamed: 0,0.009973199
V289,C14,0.009972852
V13,C1,0.009972199
V192,V88,0.009972142
dist2,V78,0.009971421
